1843,"Dietikon, Oetwilerstrasse",8590222,672353,251045
1844,"Winterthur, Ohrbühl",8590981,699776,261664
1845,"Zürich, Opernhaus",8576195,683775,246661
1846,"Opfikon, Bahnhof",8590742,684724,253806
1847,"Meilen, Ormis",8588027,691902,236250
1848,"Ossingen, Bahnhof",8573199,696664,274552
1850,"Regensdorf, Ostring",8576246,677888,253973
1852,"Otelfingen, Bahnhof",8576235,671548,256447
1856,"Zürich, Ottikerstrasse",8591298,683345,248848
1857,Ottikon bei Kemptthal,8503376,696431,254619
1860,"Winterthur, Palmstrasse",8590982,697867,261907
1861,"Zürich, Paradeplatz",8591299,683104,247126
1862,"Oberengstringen, Paradies",8590727,676991,251575
1863,"Kilchberg, Paradiessteig",8590683,683487,242679
1864,"Kilchberg, Paradiesstrasse",8590684,683796,242576
1865,"Zürich, Hürlimannplatz",8591205,682177,246594
1866,"Albis, Passhöhe",8502762,681871,236696
1868,"Dietikon, Pestalozzi",8590523,672460,251946
1869,"Elsau, Pestalozzistrasse",8580256,702493,261842
1870,"Buchs ZH, Petermoos",8576257,675769,256752
1871,"Pfaffhausen, Pfaffenstein",8590752,689877,247094
1872,"Winterthur, Pfaffenwiesen",8590983,699762,263473
1873,"Pfaffhausen, Müseren",8591832,689055,246430
1874,"Regensdorf, Pfand",8576265,677677,254147
1877,"Uster, Pfannenstielstrasse",8587010,695430,244753
1878,"Herrliberg, Pfarrgasse",8588005,688528,238013
1880,"Zürich, Pfingstweidstrasse",8591301,681567,249029
1881,"Winterthur, Pflanzschulstrasse",8590984,697981,261640
1883,"Pfungen-Neftenbach, Bahnhof",8576147,691025,263521
1886,"Pfäffikon ZH, Bahnhof",8573499,701728,247122
1887,"Stäfa, Phonak",8576060,698816,232859
1888,"Thalwil, Pilgerweg",8590822,684902,239206
1889,"Zürich, Platte",8591303,684133,247727
1890,"Russikon, Platte",8573531,700533,250762
1891,"Thalwil, Platte",8590823,685457,238292
1892,"Maur, Platten",8590715,692350,244330
1893,"Hinwil, Platten",8503158,706941,238966
1895,"Meilen, Plätzli",8588029,689784,236591
1896,"Zürich, Polyterrasse ETH",8503500,683658,247925
1898,"Illnau, Agasul",8575930,698515,253527
1901,"Bachs, Post",8573268,675368,264157
1902,"Benken ZH, Post",8503952,691248,278768
1905,"Bonstetten, Dorfplatz",8502885,677830,240993
1906,"Brütten, Post",8506960,693314,258651
1907,"Buchs ZH, Post",8576259,675330,256687
1908,Dorf bei Andelfingen,8506989,691049,269805
1911,"Dübendorf, Post",8590580,688951,250150
1912,"Dürnten, Post",8503192,706303,237320
1913,"Ebertswil, Post",8502986,684107,231300
1914,"Embrach, Post",8506897,687016,262310
1917,"Meilen, Post Feldmeilen",8587982,689078,237085
1920,"Flaach, Post",8506755,688082,270067
1925,"Glattbrugg, Post",8590629,684685,253909
1926,"Glattfelden, Post",8575949,679834,268225
1928,"Grüt (Gossau ZH), Dorf",8503180,701582,240889
1931,"Hausen am Albis, Post",8502758,682847,233255
1933,"Hirzel, Post",8503752,688811,230131
1935,"Hochfelden, Post",8503853,681154,264183
1937,"Horgenberg, Wührenbach",8503754,687092,233512
1941,"Jonen, Post",8502879,672393,238760
1942,"Kempten, Post",8576094,703474,243175
1943,"Laupen ZH, Post",8506862,712810,236026
1944,"Lufingen, Post",8506895,687044,260405
1945,"Russikon, Madetswil",8503564,702217,252004
1946,"Maschwanden, Dorf",8502882,674817,231990
1947,"Jonen, Weingasse",8570706,672578,238499
1948,"Neerach, Post",8503783,678058,262988
1949,"Jonen, Käppeli",8572603,672250,239225
1950,"Neschwil, Post",8575933,701735,254059
1951,"Turbenthal, Neubrunn",8573523,709724,255382
1953,"Uster, Post Niederuster",8503254,695482,244513
1955,"Nürensdorf, Hinterdorf",8576165,691247,255848
1956,"Oberembrach, Post",8506898,689000,260253
1957,"Oberhasli, Post",8590732,680074,258023
1958,"Hittnau, Oberhittnau",8573542,704566,246485
1959,"Oberlunkhofen, Post",8502955,671879,240693
1961,"Oberstammheim, Post",8506954,701901,276837
1964,"Oetwil an der Limmat, Post",8590739,672147,253404
1965,"Otelfingen, Post",8576236,671744,257068
1966,"Ottenbach, Post",8502779,673131,237170
1967,"Ottikon (Gossau), Kreisel",8503182,701371,239196
1968,"Rafz, Post",8503576,682787,273962
1969,"Rheinau, Post",8506768,687671,277781
1970,"Riedikon, Dorf",8503189,696228,243249
1971,"Rifferswil, Post",8502554,680100,232947
1972,"Freienstein, Post",8506894,686000,265029
1973,"Rudolfingen, Dorf",8573435,692848,277343
1974,"Russikon, Post",8503792,700968,250170
1975,Rutschwil,8573698,697160,268226
1977,"Saland, Post",8573546,706850,249844
1980,"Schmidrüti, Post",8573646,710566,252629
1981,"Schönenberg ZH, Post",8503758,691373,227759
1982,"Winterthur, Post Seen",8590985,699972,260315
1983,"Stadel bei Niederglatt, Post",8503786,677463,264646
1986,"Teufen ZH, Post",8503874,684826,267374
1987,"Theilingen, Post",8575936,700304,253208
1988,"Trüllikon, Post",8573437,694351,277125
1990,"Uhwiesen, Post",8503971,689853,280714
1991,"Uitikon Waldegg, Post",8503709,677329,246879
1993,Volken,8573702,689224,269935
1999,"Wermatswil, Post",8503873,698749,246512
2000,"Wernetshausen, Dorf",8503366,708031,239681
2001,"Wildberg, Post",8573515,703941,253919
2003,"Winterberg ZH, Dorf",8503380,694591,256936
2004,"Wolfhausen, Post",8503196,703140,234926
2005,"Zürich, Post Wollishofen",8591304,682694,244311
2006,"Adliswil, Poststrasse",8590478,682147,240829
2008,"Zürich, Probstei",8591305,686656,250567
2009,"Adlikon b. R., Pächterried",8590461,677792,255523
2014,"Zürich, Quellenstrasse",8591306,682311,249006
2015,"Adliswil, Quellenstrasse",8590479,681427,241444
2016,"Windlach, Raat",8503597,676775,266475
2017,"Zürich, Radiostudio",8591307,682773,250707
2018,"Rafz, Bahnhof",8573709,683108,273196
2022,"Stäfa, Rain",8587687,696980,233470
2023,"Thalwil, Rainstrasse",8590825,685715,237958
2024,"Urdorf, Rainweg",8590845,674499,249199
2026,"Kloten, Rankstrasse",8576153,686985,256239
2027,"Rapperswil SG, Bahnhof",8576090,704404,231366
2030,"Zürich, Rathaus",8591309,683401,247353
2032,"Dübendorf, Raubbühl",8590581,690315,249658
2033,"Zürich, Rautihalde",8591310,678186,248887
2034,"Zürich, Rautistrasse",8591311,678944,248583
2035,"Zürich, Rebbergsteig",8591312,681255,250121
2036,"Meilen, Rebbergstrasse",8588030,689320,237063
2038,"Itschnach, Rebweg",8590668,687645,242394
2039,"Winterthur, Rebwiesen",8590986,695570,261192
2040,"Zollikon, Rebwiesstrasse",8576189,686935,244510
2043,"Küsnacht ZH, Reform. Kirche",8590704,686589,241267
2044,"Regensberg, Dorf",8576289,675193,259598
2045,"Zürich, Regensbergbrücke",8591314,683071,251472
2050,"Wädenswil, Reidbach",8590867,694382,230768
2051,"Schlieren, Reitmen",8590797,675096,250063
2054,"Zürich, Rennweg",8591316,683065,247496
2055,"Zürich, Rentenanstalt",8591317,682822,246416
2060,"Richterswil, Bahnhof",8576106,696118,229346
2061,"Richterswil, Schiffstation",8503669,696112,229458
2063,"Rickenbach ZH, Dorf",8506748,702141,267662
2064,Rickenbach bei Ottenbach,8573194,673120,235803
2065,"Rickenbach-Attikon, Bahnhof",8573311,701694,265859
2067,"Zürich, Riedbach",8591318,684518,252114
2069,"Zürich, Riedgraben",8591319,684577,251696
2073,"Hausen am Albis, Riedmatt",8502763,681640,235209
2075,Riedt bei Neerach,8503860,678010,261582
2076,Riedt bei Neftenbach,8573679,693958,265817
2078,"Oberglatt ZH, Rietli",8573238,681243,258761
2081,"Winterthur, Töss",8576178,695304,260564
2082,"Opfikon, Riethofstrasse",8580443,685264,254567
2084,"Bassersdorf, Rietli",8576163,690325,255567
2085,"Bergdietikon, Rietwies",8590204,671877,249598
2087,"Adliswil, Rifertstrasse",8590480,682640,240491
2089,"Lindau ZH, Rigacher",8575939,693448,255116
2090,"Zürich, Rigiblick",8530473,684172,249098
2093,"Ringlikon, Langwis",8573714,677552,245907
2095,"Dübendorf, Ringstrasse",8590582,688149,250615
2096,"Bubikon, Ritterhaus",8503159,705014,236012
2097,"Uerikon, Ritterhaus",8575975,699839,232402
2102,"Meilen, Roren",8588031,693151,237619
2103,"Winterthur, Rosenau",8590989,695703,260322
2104,"Zürich, Rosengartenstrasse",8591323,682051,249846
2106,"Sternenberg, Rossweid",8573283,711458,249251
2107,"Zürich, Roswiesen",8591325,685926,250860
2108,"Zürich, Rotbuchstrasse",8591326,682860,249518
2109,"Zürich, Rote Fabrik",8587347,682935,244129
2110,"Dürnten, Rothus",8576069,705584,237177
2111,"Horgen, Rotweg",8590658,688541,234643
2112,"Thalwil, Rudishaldenstrasse",8590826,684769,238681
2113,"Zürich, Rudolf-Brun-Brücke",8591327,683424,247644
2115,"Russikon, Rumlikon",8503561,699789,251790
2120,"Zürich, Räffelstrasse",8591308,681284,246324
2122,"Küsnacht ZH, Ränkestrasse",8576221,687452,241055
2124,"Zürich, Römerhof",8503083,684740,246976
2126,"Winterthur, Römertor",8590988,699423,263052
2127,"Zürich, Röntgenstrasse",8591322,682357,248472
2128,"Zürich, Röslistrasse",8591324,683195,249232
2129,"Wädenswil, Rötiboden",8581572,692813,231394
2131,"Rümlang, Rümelbach",8573242,683040,256066
2132,"Rümlang, Bahnhof",8573241,682483,256489
2134,"Rüschlikon, Schiffstation",8503675,684675,240495
2137,"Rüti ZH, Bahnhof",8576103,707180,235325
2140,"Zürich, Rütihof",8591328,678388,251923
2141,"Schlieren, Rütistrasse",8590799,676627,250494
2142,"Zürich, SBB-Werkstätte",8591334,680395,248960
2145,"Zürich, Saatlenstrasse",8591330,684848,251718
2147,"Zürich, Sackzelg",8591331,679820,247598
2151,"Zürich, Salersteig",8591332,683770,251177
2152,"Zürich, Salzweg",8591333,678007,249055
2154,"Kilchberg, Sanatorium",8590685,683590,242393
2155,"Wädenswil, Sandhof",8503797,693233,230552
2157,"Jona, Geberit",8591727,706416,231395
2158,"Zürich, Schaffhauserplatz",8591335,683055,249560
2160,"Zürich, Schaufelbergerstrasse",8580912,680286,247018
2161,"Winterthur, Scheidegg",8590991,698868,261262
2162,"Winkel, Scheidweg",8573207,683395,261271
2163,"Rapperswil SG, Scheidweg",8578526,705412,231800
2164,"Zürich, Scheuchzerstrasse",8591339,683478,249139
2166,"Scheuren, Station",8590785,692413,241928
2167,"Küsnacht ZH, Schiedhaldensteig",8576210,686784,241815
2168,"Küsnacht ZH, Schiedhaldenstr.",8576209,686478,241975
2226,"Winterthur, Schiltwiesen",8580798,699538,263016
2231,Schindlet,8573280,710003,248388
2232,"Horgen, Schinzenhof",8590660,687704,235055
2235,"Winterthur, Fotozentrum",8580461,697839,261350
2236,"Schlieren, Zentrum/Bahnhof",8590805,676207,250307
2237,"Schlieren, Zentrum",8590804,676160,250094
2238,"Urdorf, Schlierenstrasse",8590846,674332,249392
2239,"Kilchberg, Schlimbergstr.",8590686,683484,242132
2240,"Teufen ZH, Schloss",8573217,685286,266502
2241,"Wetzikon ZH, Schloss",8576092,702793,242401
2242,"Winterthur, Schloss",8590992,694857,263003
2245,"Winterthur, Schlossacker",8580263,700112,262727
2246,"Winterthur, Schlossberg",8590993,694664,261716
2247,"Wädenswil, Schlossbergstrasse",8590868,693635,231217
2248,"Wädenswil, Schluchtal",8573584,691107,230031
2249,"Kloten, Schluefweg",8590697,686183,255657
2250,"Uster, Schlyffi",8503785,695115,244637
2251,"Zürich, Schlyfi",8591340,685777,246370
2253,"Winterthur, Schmidgasse",8580472,697096,261828
2255,"Bachenbülach, Schmiede",8573206,683361,261706
2256,"Zürich, Schmiede Wiedikon",8591341,681609,247185
2257,"Wädenswil, Schmiedstube",8573577,693287,231486
2258,"Horgen, Schnegg",8588987,688313,233727
2259,"Flaach, Schollenberg",8573704,686446,269908
2261,"Rifferswil, Schonau",8573175,681100,234100
2262,"Kilchberg, Schooren",8590687,684273,241359
2264,"Kilchberg, Schoorenstrasse",8590688,683986,241309
2265,"Dübendorf, Schossacher",8590584,690714,250035
2267,"Otelfingen, Schule",8576237,671737,257344
2268,"Weiningen ZH, Schulhaus",8590914,674710,252420
2269,"Teufen ZH, Schulhaus",8573216,685025,266849
2274,"Herrliberg, Schulhaus",8588007,688849,238189
2276,"Zürich, Schulhaus Buchlern",8591345,678465,248715
2277,"Kilchberg, Schulhaus Dorfstr.",8590689,683837,241817
2278,"Meilen, Schulhaus Feld",8587983,689606,236857
2280,"Adliswil, Schulhaus Kopfholz",8590482,682857,240353
2283,"Winterthur, Schulhaus Seen",8573659,699692,259978
2284,"Watt, Schulhaus",8576250,678394,255306
2285,"Rheinau, Schulplatz",8506878,687319,277559
2286,"Opfikon, Schulstrasse",8580536,685635,253955
2287,"Kloten, Schulstrasse",8590698,686730,255574
2289,"Zürich, Schumacherweg",8591346,681218,251810
2292,"Meilen, Schwabach",8587984,689783,236744
2294,"Zürich, Schwamendingerplatz",8591349,685510,251036
2298,"Zürich, Schwandenholz",8591350,681645,253124
2301,"Wädenswil, Schwanen",8573576,693260,231709
2302,"Zürich, Schweighof",8591351,680377,246537
2303,"Geroldswil, Schweizäcker",8590616,672871,252901
2304,"Kilchberg, Schwelle",8590690,683657,241790
2305,"Theilingen, Schwemmrüti",8573533,699947,252545
2306,"Zürich, Schwert",8591353,680469,250425
2307,"Schwerzenbach ZH, Bahnhof",8576127,692191,248845
2309,"Langnau, Schwerzi/Wildpark",8503862,682796,238001
2310,"Winterthur, Schwimmbad Töss",8590996,695565,260109
2313,"Dietikon, Schäflibach",8590525,673408,250364
2314,"Zürich, Schäppiweg",8591336,683978,249363
2315,"Horgen, Schärbächli/Fähre",8590659,688088,234918
2318,"Schöfflisdorf-O weningen, Bhf.",8587321,673329,261276
2319,"Jona, Schönau",8503353,705405,233084
2320,"Zürich, Schönauring",8591342,682823,253393
2326,"Zürich, Schörlistrasse",8591343,684932,251178
2327,"Küsnacht ZH, Schübel",8576211,687029,241869
2329,"Zürich, Schürgistrasse",8591347,686114,251517
2331,"Winterthur, Schützenbühl",8573660,700032,259517
2333,"Thalwil, Schützenhaus",8573165,684995,238033
2334,"Winterthur, Schützenhaus",8573694,696484,263746
2335,"Fällanden, Schützenhaus",8590610,690173,247106
2336,"Fehraltorf, Schützenhaus",8573506,698602,248500
2337,"Rüti ZH, Schützenhaus",8503358,706208,234209
2338,"Au ZH, Schützenhaus",8590498,691378,233021
2339,"Bisikon, Schützenhaus",8576134,694611,251808
2340,"Stäfa, Schützenhaus Wanne",8575972,697053,234546
2341,"Zollikon, Schützenstrasse",8576188,686710,244418
2342,"Maur, See",8590716,693711,243986
2343,"Uster, See",8503633,694619,244369
2345,"Winkel, Seeb",8573208,683589,260653
2346,"Zürich, Seebach",8591354,683843,252933
2349,"Rüti ZH, Seefeldstrasse",8576076,706337,234483
2351,"Wetzikon ZH, Seegräbnerstrasse",8576002,701678,243055
2352,"Au ZH, Seeguet",8590499,690468,233810
2354,"Turbenthal, Seelmatten",8573524,709860,256906
2363,"Zollikon, Seestrasse",8576183,685293,244162
2364,"Zürich, Segantinistrasse",8591358,679352,251268
2365,"Hütten, Segel",8503865,692227,226344
2366,"Zürich, Seidelhof",8591361,678951,249523
2367,"Zürich, Seilbahn Rigiblick",8591362,683825,248937
2368,"Dällikon, Seitenacker",8576271,675892,254708
2369,"Rifferswil, Seleger Moor",8573170,680838,232968
2370,"Stallikon, Sellenbüren",8503696,678877,244098
2373,"Fehraltorf, Sennerei",8573509,699180,249480
2375,"Zollikerberg, Sennhof",8591027,688930,244753
2377,"Stallikon, Bleiki",8503691,679358,243058
2378,"Nürensdorf, Sennhütte",8576166,691225,255807
2380,"Albis, Sennhütte",8573158,681643,236548
2382,"Seuzach, Bahnhof",8576297,697915,265796
2383,"Winterthur, Rosenberg",8581701,696531,263637
2384,"Spreitenbach, Shopping Center",8590279,670171,252599
2385,"Zürich, Siemens",8591363,679737,248064
2388,"Zürich, Signaustrasse",8591364,684528,246423
2395,"Zürich, Sihlquai/HB",8591368,682990,248252
2396,"Zürich, Sihlstrasse",8591369,682773,247403
2398,"Zürich, Sihlweidstrasse",8591370,681339,242285
2399,"Dietikon, Moosmatt",8590520,672082,252509
2402,"Zürich, Singlistrasse",8591371,679621,251012
2403,"Sitzberg, Sternen",8573648,711207,253579
2405,"Bülach, Soligänter",8580624,683095,264774
2406,"Dietikon, Sommerau",8590529,672953,250700
2407,"Schönenberg ZH, Sonne",8573579,691465,227292
2411,"Zürich, Sonneggstrasse",8591373,683445,248588
2412,"Thalwil, Feldstrasse",8573164,684807,238318
2414,"Tann, Sonnenberg",8503171,707003,236022
2416,"Dübendorf, Sonnenberg",8590587,690199,249823
2417,"Uster, Sonnenberg",8580877,695503,245138
2419,"Wetzikon ZH, Sonnenfeld",8575999,703281,242677
2420,"Bülach, Sonnenhof",8573257,682932,263918
2421,"Wädenswil, Sonnenrainstrasse",8590869,693385,231670
2422,"Dübendorf, Breitibach",8590552,688119,250088
2423,"Adlikon b. R., Sonnhalde",8576255,677192,256196
2424,"Adlikon b. R., Sonnhalde West",8576256,676942,256334
2426,"Oberhasli, Spielplatz",8590733,680003,258445
2427,"Wädenswil, Mühlebach",8573578,693479,231085
2428,"Bülach, Spital",8573256,682480,263915
2429,"Dielsdorf, Spital",8576286,676265,259481
2430,"Winterthur, Spital",8573691,697184,262430
2431,"Uster, Spital",8503567,697074,245574
2432,"Wetzikon ZH, Spital",8575996,703051,242160
2433,"Rüti ZH, Rekrutierungszentrum",8503396,706293,235280
2434,"Thalwil, Alterszentrum",8590812,685574,237803
2436,"Schlieren, Spital Limmattal",8590800,674828,249560
2440,"Urdorf, Spitzacker",8590848,674241,248633
2441,"Hirzel, Spitzen",8573565,689427,229556
2443,"Regensdorf, Sportanlage Wisa.",8576270,677138,254581
2444,"Hinwil, Sportplatz",8576044,706690,239420
2445,"Herrliberg, Sportplatz",8588008,688737,238642
2446,"Elsau, Sportplatz",8580259,701887,262136
2447,"Zürich, Hardturm",8591178,680469,249806
2449,"Zürich, Sportweg",8591374,680510,249536
2450,"Zürich, Sprecherstrasse",8591375,684116,246891
2451,"Zürich, Spyriplatz",8591376,684090,248510
2452,"Zürich, Spyristeig",8591377,684384,248981
2460,"Rapperswil SG, Cityplatz",8578524,704600,231575
2461,"Zürich, Stadtgrenze",8591378,683352,243272
2462,"Dübendorf, Stadthaus",8590589,689185,250234
2463,"Kloten, Stadthaus",8590699,686172,256178
2464,"Uster, Stadthaus",8580879,696751,244905
2465,"Winterthur, Stadthaus",8580521,697364,261941
2466,"Rapperswil SG, Sonnenhof",8576079,704693,231805
2469,"Winterthur, Stadtrain",8591000,698643,262051
2471,"Dietikon, Staffelackerstrasse",8590532,671876,250556
2472,"Stallikon, Dorf",8503690,679472,242359
2473,"Stammheim, Bahnhof",8573203,701479,276919
2474,"Zürich, Stampfenbachplatz",8591379,683383,248267
2487,"Egg, Station",0,694645,239721
2497,"Grüningen, Station",8503183,699979,237566
2512,"Oetwil am See, Zentrum",8503184,697038,236258
2520,"Samstagern, Bahnhof",8576126,694486,227526
2532,"Uitikon Waldegg, Bahnhof",8575014,677559,246678
2547,"Zürich, Bahnhof Leimbach",8591061,681626,243049
2549,"Zürich, Rehalp",8591315,686463,245094
2550,"Zürich, Saalsporthalle",8581329,681725,245787
2551,"Zürich, Bahnhof Selnau",8591064,682582,247223
2554,"Glattfelden, Stationsweg",8575954,680797,267852
2555,"Wädenswil, Staubeweidli",8590870,694517,230829
2556,"Zürich, Stauffacher",8591381,682369,247526
2557,"Steg im Tösstal, Bahnhof",8587950,712871,245855
2558,"Winterthur, Steig",8591002,695176,259037
2560,"Illnau, Steinacher",8575924,696233,252004
2561,"Rüti ZH, Steinacher",8588042,707433,234498
2564,"Wila, Steinenbach",8573643,710555,251176
2565,Steinenkreuz,8573708,684588,270679
2567,"Rüti ZH, Steinstrasse",8588043,707496,234337
2569,"Dietikon, Stelzenacker",8590533,671948,250826
2570,"Birmensdorf ZH, Sternen/WSL",8503578,676878,245966
2571,"Affoltern a. A., Sternen",8573174,676876,236731
2572,"Zürich, Sternen Oerlikon",8591382,683594,251618
2575,"Zürich, Bahnhof Stettbach",8591065,687381,250250
2577,"Affoltern a. A., Stigeli",8502574,677214,236899
2578,"Arni AG, Stockacker",8573720,674510,241508
2579,"Winterthur, Stocken",8591003,700444,260048
2580,"Kilchberg, Stockengut",8590691,683286,242056
2581,"Horgen, Stocker",8573553,687086,235110
2582,"Zürich, Stockerstrasse",8591384,682813,246896
2584,"Au ZH, Stoffelstrasse",8590500,691792,232993
2585,"Zürich Storchen, Schiffst.",8503447,683333,247286
2586,"Winterthur, Storchenbrücke",8591004,696340,260727
2587,"Horgen, Stotzweid/Feller",8503898,687699,233990
2588,"Winterthur, Strahlegg",8591005,699187,261120
2591,"Au ZH, Strandbad",8590501,692399,232863
2596,"Zürich, Strassenverkehrsamt",8591385,681076,245245
2597,"Ottikon (Gossau), Strick",8576034,701622,239356
2598,"Zürich, Strickhof",8591386,683614,249777
2599,"Hirzel, Strickler",8573561,688038,231611
2600,"Langnau am Albis, Oberrenggstr",8503887,682551,237411
2602,"Russikon, Stuketen",8573532,699953,251202
2603,"Feuerthalen, Stumpenboden",8573449,690914,282637
2604,"Grüningen, Stedtli",8576021,700156,237871
2605,"Stäfa, Bahnhof",8576101,697161,232960
2607,"Stäfa, Schiffstation",8503665,696906,232759
2608,Sulzbach,8503263,698752,242744
2609,"Pfäffikon ZH, Sulzberg",8573528,701455,248506
2610,"Winterthur, Sulzer",8576181,696512,261638
2612,"Zürich, Sunnau",8591388,682468,242375
2614,"Horgen, Sunnehügeli",8573556,687668,234175
2615,"Rickenbach Sulz, Sunnezirkel",8506749,701645,266102
2616,"Dübendorf, Sunnhalde",8590590,690135,249542
2618,"Zürich, Susenbergstrasse",8591389,685288,248136
2619,"Maschwanden, Säge",8573179,675194,232097
2621,"Buch am Irchel, Sägerei",8573683,689865,267457
2622,"Pfaffhausen, Sängglen",8590753,689593,246922
2623,"Horgen, Säntisstrasse",8589109,686834,235498
2627,"Bubikon, Tafleten",8576068,704695,236915
2628,"Tagelswangen, Dorf",8503378,693045,254022
2629,"Uster, Talacker",8575957,696532,244393
2630,"Winterthur, Talacker",8591008,698984,262249
2631,"Schlieren, Talacker-Windegg",8590802,676173,251023
2633,"Wila, Talgarten",8573638,707994,251833
2634,"Bassersdorf, Talgüetli",8576158,689140,255595
2635,"Adliswil, Talstation LAF",8503082,681767,240818
2636,"Wetzikon ZH, Talstrasse",8576000,702610,242645
2637,"Uster, Talweg",8588056,697635,244986
2638,"Zürich, Talwiesenstrasse",8591390,680894,247119
2640,"Schönenberg ZH, Tanne",8502954,692550,228691
2642,"Oberrieden, Tannenbach",8589108,686556,235999
2643,"Gossau ZH, Tannenberg",8576016,700341,240420
2644,"Winterthur, Technikum",8580430,697263,261578
2645,"Winterthur, Technorama",8591010,699764,263340
2646,"Winterthur, Tellstrasse",8573671,696627,262248
2647,"Herrliberg, Tennisplätze",8588009,689041,238429
2649,"Horgen, Teufenbach",8590661,688289,234583
2650,"Winterthur, Thaa",8573663,701487,258433
2651,"Grafstal, Thalegg",8503381,695451,255421
2652,"Russikon, Thalgarten",8573512,701175,250280
2653,Thalheim an der Thur,8576303,698949,270674
2655,"Thalwil, Bahnhof",8573168,685143,238956
2656,"Thalwil, Schiffstation",8503674,685414,239001
2659,"Zürich, Thujastrasse",8591392,682296,244941
2660,"Adliswil, Tiefacker",8590484,682507,241223
2663,"Wädenswil, Tiefenhofstrasse",8590872,692734,232437
2665,"Wädenswil, Tiefenhofweiher",8590873,692498,232178
2666,"Zürich, Tierspital",8591393,684027,250716
2667,"Zürich, Titlisstrasse",8591394,685043,247282
2668,"Hombrechtikon, Tobel",8503177,701561,234505
2669,"Meilen, Tobel",8588032,689278,237488
2671,"Zürich, Tobelhof",8591396,686729,248708
2672,"Adliswil, Tobelhof",8590485,682413,240380
2673,"Zürich, Toblerplatz",8591397,684633,248188
2675,"Uster, Himmelriich",8588057,697517,245910
2676,"Obfelden, Toussen",8502884,675100,235306
2677,"Mönchaltorf, Traube",8575960,697007,240534
2679,"Turbenthal, Traube",8573641,709400,251730
2680,"Zürich, Triemli",8503610,679817,246895
2682,"Zürich, Triemlispital",8591401,679927,246710
2683,"Thalwil, Trotte",8590829,685278,238424
2685,Truttikon,8573438,696892,276136
2686,"Stäfa, Tränkebachstrasse",8576065,697542,233165
2688,"Zürich, Tulpenstrasse",8591403,685310,251186
2689,"Zürich, Tunnelstrasse",8591404,682628,246720
2690,"Turbenthal, Bahnhof",8573519,706007,255023
2693,"Uster, Turicum",8576099,694939,244899
2694,"Winterthur, Turmstrasse",8591012,697401,260674
2695,"Itschnach, Tägermoos",8590669,687338,242309
2696,"Jona, Tägernau Rank",8591738,706350,232475
2697,"Stallikon, Tägerst",8573716,679324,239183
2698,"Uerikon, Töbeli",8576058,699680,232814
2699,"Wädenswil, Töbelibach",8590874,693196,231003
2700,"Horgen, Altersheim/Tödistrasse",8590650,686733,235181
2703,"Neftenbach, Tössallmend",8573678,691814,263914
2704,"Rämismühle, Tössegg",8573516,704821,254788
2705,"Winterthur, Tössfeld",8591011,696130,260865
2706,"Hausen am Albis, Tüfenbach",8502764,682018,234813
2707,"Zürich, Tüffenwies",8591402,679696,250220
2709,"Hausen am Albis, Türlersee",8503695,681258,235746
2711,"Stäfa, Uelikon",8503186,696895,233933
2713,"Uerikon, Bahnhof",8576057,699499,232503
2714,"Uerikon, Schiffstation",8503666,699920,232238
2715,Uerzlikon,8573185,680413,230677
2718,"Uetikon am See, Bahnhof",8587951,693866,234998
2719,"Uetikon am See, Schiffstation",8503663,693623,234927
2722,"Zürich, Uetlihof",8591405,681240,245655
2724,"Männedorf, Auf Dorf",8503187,695755,234788
2728,"Uhwiesen, Unterdorf",8573453,689725,280505
2732,"Urdorf, Uitikonerstrasse",8590849,674554,248405
2733,"Ottenbach, Ulmenhof",8572606,673323,236741
2736,"Au ZH, Unter Ort",8590502,690356,233695
2737,"Zürich, Unteraffoltern",8591407,680977,253196
2738,"Langnau am Albis, Unteralbis",8502992,682403,237778
2739,"Buch am Irchel, Unterbuch",8573685,688824,267295
2740,"Lufingen, Unterdorf",8573228,687306,260653
2741,"Mönchaltorf, Mönchhof",8503188,696997,240865
2743,"Dübendorf, Unterdorf",8590591,689050,250430
2744,"Winterthur, Unterdorf",8591013,694231,262848
2746,"Bülach, Untere Frohalde",8580629,683782,264349
2747,"Horgen, Untere Mühle",8577912,687759,234898
2748,"Birmensdorf ZH, Untere Risi",8503698,676167,245926
2751,"Unterengstringen, Sennenbüel",8591833,676233,251901
2752,"Gossau ZH, Unterhofen",8576030,699478,240302
2753,"Obfelden, Unterlunnern",8502960,673504,235176
2754,"Zürich, Untermoosstrasse",8591408,678896,248191
2755,"Unterohringen, Wisental",8573695,695702,265698
2756,"Ottikon (Gossau), Unterottikon",8576020,701147,238796
2757,"Langnau am Albis, Unterrengg",8590709,683152,237270
2758,"Glattbrugg, Unterriet",8573244,684771,254728
2759,"Rifferswil, Unterrifferswil",8573171,679932,233569
2762,"Bülach, Untertor",8503850,683122,263337
2764,"Rüti ZH, Unterwiesstrasse",8503355,706506,234817
2765,"Urdorf, Bahnhof",8590835,675257,249394
2767,"Urdorf Weihermatt, Bahnhof",8590834,674862,248168
2769,"Uster, Bahnhof",8573504,696633,245234
2770,"Uster, Schiffstation",8530646,694583,244354
2771,"Zürich, Sihlcity Nord",8591366,681920,246034
2776,"Zürich, Verenastrasse",8591410,682127,243898
2778,"Effretikon, Vogelbuckstrasse",8575909,693909,254496
2779,"Zürich, Vogelsangstrasse",8591411,683850,248672
